,Item_Outlet_Sales
6802,916.1408
6803,1964.7758
6804,1597.92
6805,882.185
6806,3570.0196
6807,4474.176
6808,980.0576
6809,4731.1748
6810,3589.9936
6811,75.9012
6812,3516.7556
6813,1765.7016
6814,185.7582
6815,1492.0578
6816,2395.5484
6817,3338.3212
6818,6041.4692
6819,4262.4516
6820,1258.362
6821,5892.33
6822,3175.866
6823,2773.057
6824,1211.756
6825,1238.388
6826,5540.7876
6827,2540.6928
6828,458.7362
6829,3349.6398
6830,1624.552
6831,254.3356
6832,1259.6936
6833,251.6724
6834,996.0368
6835,2217.114
6836,111.8544
6837,4165.2448
6838,1576.6144
6839,2433.499
6840,4725.8484
6841,601.8832
6842,3410.2276
6843,583.2408
6844,1689.8004
6845,4804.4128
6846,1605.9096
6847,3537.3954
6848,1416.8224
6849,675.1212
6850,3016.7398
6851,1278.336
6852,2093.941
6853,3098.6332
6854,2182.4924
6855,135.8232
6856,2526.711
6857,1627.881
6858,1581.9408
6859,3163.8816
6860,2241.7486
6861,4293.0784
6862,165.7842
6863,982.7208
6864,3020.0688
6865,251.6724
6866,647.8234
6867,284.2966
6868,6042.135
6869,47.2718
6870,3235.788
6871,42.6112
6872,1765.7016
6873,1540.6612
6874,1070.6064
6875,311.5944
6876,2591.2936
6877,3313.6866
6878,2588.6304
6879,3956.8494
6880,3277.0676
6881,1315.6208
6882,223.7088
6883,150.4708
6884,5816.4288
6885,1556.6404
6886,8217.3036
6887,1587.933
6888,203.7348
6889,952.094
6890,1537.998
6891,699.09
6892,247.0118
6893,1845.5976
6894,2080.625
6895,1158.492
6896,4610.665
6897,3261.7542
6898,1151.834
6899,3861.64
6900,4314.384
6901,2988.1104
6902,4713.864
6903,149.805
6904,4011.445
6905,4600.0122
6906,6454.931
6907,2759.0752
6908,5564.7564
6909,913.4776
6910,2450.144
6911,1406.1696
6912,4005.4528
6913,325.5762
6914,1340.2554
6915,2510.066
6916,1797.66
6917,802.9548
6918,1962.7784
6919,3193.8426
6920,777.6544
6921,370.1848
6922,826.9236
6923,5024.1268
6924,1102.5648
6925,3047.3666
6926,354.2056
6927,2209.1244
6928,1938.8096
6929,3149.234
6930,2002.0606
6931,5634.6654
6932,6308.455
6933,970.7364
6934,2616.594
6935,344.8844
6936,3751.1172
6937,1211.756
6938,2864.2716
6939,886.8456
6940,2441.4886
6941,3504.7712
6942,256.9988
6943,325.5762
6944,4777.7808
6945,5238.5144
6946,4026.7584
6947,145.8102
6948,386.164
6949,1116.5466
6950,33.29
6951,1470.0864
6952,139.818
6953,90.5488
6954,2450.144
6955,379.506
6956,2125.2336
6957,6231.888
6958,466.06
6959,1159.8236
6960,1498.05
6961,2356.932
6962,3946.8624
6963,923.4646
6964,2799.689
6965,1877.556
6966,223.7088
6967,2390.8878
6968,755.0172
6969,331.5684
6970,1416.8224
6971,597.2226
6972,1944.136
6973,2332.9632
6974,5424.9384
6975,966.7416
6976,339.558
6977,2199.8032
6978,533.3058
6979,79.896
6980,2836.308
6981,2005.3896
6982,5073.396
6983,357.5346
6984,814.9392
6985,2777.7176
6986,173.108
6987,5007.4818
6988,1556.6404
6989,1049.9666
6990,1655.1788
6991,2502.7422
6992,1406.1696
6993,7719.2852
6994,4976.855
6995,1701.7848
6996,143.8128
6997,312.926
6998,3235.788
6999,2094.6068
7000,651.1524
7001,3799.0548
7002,5000.8238
7003,399.48
7004,870.8664
7005,484.7024
7006,3904.917
7007,1731.08
7008,1805.6496
7009,1927.491
7010,5591.3884
7011,2061.3168
7012,1843.6002
7013,4250.4672
7014,6424.97
7015,1575.2828
7016,8062.838
7017,1336.2606
7018,484.7024
7019,2466.789
7020,1315.6208
7021,286.294
7022,2073.3012
7023,5020.132
7024,1422.1488
7025,6076.0908
7026,4048.064
7027,2848.2924
7028,2024.032
7029,882.8508
7030,249.0092
7031,377.5086
7032,215.7192
7033,1404.838
7034,1436.7964
7035,2826.321
7036,3555.372
7037,539.298
7038,1030.6584
7039,4402.9354
7040,1717.764
7041,1644.526
7042,1398.18
7043,992.7078
7044,3966.1706
7045,3523.4136
7046,3715.164
7047,871.5322
7048,1619.2256
7049,3199.8348
7050,3628.61
7051,503.3448
7052,3675.216
7053,3219.8088
7054,1967.439
7055,4103.9912
7056,3874.956
7057,1973.4312
7058,3083.9856
7059,155.1314
7060,5842.395
7061,105.8622
7062,2475.4444
7063,3735.8038
7064,2380.9008
7065,2749.754
7066,898.83
7067,1948.1308
7068,2410.196
7069,3954.852
7070,6170.6344
7071,5070.7328
7072,335.5632
7073,2856.282
7074,418.1224
7075,5313.084
7076,8245.2672
7077,736.3748
7078,3583.3356
7079,2556.672
7080,2936.178
7081,392.822
7082,2801.6864
7083,198.4084
7084,2277.036
7085,4482.1656
7086,392.822
7087,1924.162
7088,185.0924
7089,872.8638
7090,436.7648
7091,2885.5772
7092,1454.1072
7093,1037.3164
7094,255.6672
7095,5582.733
7096,1332.9316
7097,3635.268
7098,2748.4224
7099,1823.6262
7100,1298.31
7101,1416.8224
7102,4777.115
7103,1036.6506
7104,768.999
7105,975.397
7106,948.0992
7107,230.3668
7108,3020.0688
7109,910.8144
7110,2644.5576
7111,1982.0866
7112,1278.336
7113,732.38
7114,3174.5344
7115,127.8336
7116,2940.1728
7117,3918.8988
7118,7190.64
7119,253.6698
7120,567.2616
7121,209.0612
7122,1398.18
7123,131.8284
7124,2036.6822
7125,713.0718
7126,247.0118
7127,539.298
7128,2908.2144
7129,1454.773
7130,151.1366
7131,1857.582
7132,2449.4782
7133,117.1808
7134,852.224
7135,5688.5952
7136,2496.75
7137,822.263
7138,652.484
7139,1896.1984
7140,753.0198
7141,424.7804
7142,2364.9216
7143,280.9676
7144,5944.2624
7145,885.514
7146,1374.2112
7147,1868.2348
7148,82.5592
7149,6474.2392
7150,4407.596
7151,2466.789
7152,346.216
7153,5779.144
7154,3835.008
7155,1581.9408
7156,2908.8802
7157,1270.3464
7158,5592.72
7159,878.856
7160,1318.284
7161,942.7728
7162,2061.3168
7163,4781.7756
7164,6775.1808
7165,815.605
7166,162.4552
7167,3079.325
7168,223.7088
7169,810.9444
7170,1166.4816
7171,3728.48
7172,3155.892
7173,1662.5026
7174,2174.5028
7175,2293.681
7176,2037.348
7177,1697.79
7178,2836.308
7179,2042.6744
7180,2384.8956
7181,639.168
7182,4013.4424
7183,2116.5782
7184,1669.8264
7185,1225.072
7186,3649.2498
7187,4154.592
7188,13086.9648
7189,1211.756
7190,1948.1308
7191,10072.8882
7192,1267.0174
7193,2037.348
7194,1571.288
7195,1830.95
7196,1701.7848
7197,2247.7408
7198,3981.484
7199,1462.0968
7200,3448.844
7201,1065.28
7202,4225.1668
7203,3616.6256
7204,5287.7836
7205,3004.0896
7206,111.8544
7207,1274.3412
7208,1120.5414
7209,3199.8348
7210,1208.427
7211,3523.4136
7212,3436.1938
7213,5685.932
7214,517.3266
7215,375.5112
7216,745.696
7217,319.584
7218,886.8456
7219,1720.4272
7220,3946.8624
7221,255.6672
7222,589.233
7223,2544.6876
7224,3415.554
7225,4194.54
7226,579.246
7227,848.895
7228,1573.9512
7229,3858.9768
7230,2036.6822
7231,1278.336
7232,1228.401
7233,259.662
7234,1174.4712
7235,627.1836
7236,7939.665
7237,1125.8678
7238,2787.0388
7239,2416.1882
7240,916.1408
7241,2591.2936
7242,2050.664
7243,1205.098
7244,287.6256
7245,517.3266
7246,1842.9344
7247,1725.7536
7248,1289.6546
7249,1829.6184
7250,154.4656
7251,2163.1842
7252,4161.25
7253,1258.362
7254,1844.266
7255,517.3266
7256,8323.8316
7257,5536.7928
7258,2358.2636
7259,3483.4656
7260,2972.1312
7261,5375.6692
7262,4380.964
7263,952.094
7264,1829.6184
7265,1480.0734
7266,3592.6568
7267,2157.192
7268,2189.8162
7269,3325.671
7270,965.41
7271,1298.31
7272,2659.871
7273,412.796
7274,1627.881
7275,2922.1962
7276,1537.998
7277,423.4488
7278,326.242
7279,2501.4106
7280,1743.0644
7281,958.752
7282,194.4136
7283,3848.324
7284,4697.8848
7285,1290.3204
7286,1102.5648
7287,217.7166
7288,1544.656
7289,1651.184
7290,1354.903
7291,5492.85
7292,1713.1034
7293,178.4344
7294,1930.82
7295,2544.6876
7296,1969.4364
7297,4537.427
7298,2787.0388
7299,3352.303
7300,2516.724
7301,3728.48
7302,7873.085
7303,1540.6612
7304,717.7324
7305,263.6568
7306,1062.6168
7307,588.5672
7308,1428.141
7309,193.082
7310,4923.591
7311,1494.0552
7312,1183.7924
7313,3068.0064
7314,1788.3388
7315,1293.6494
7316,1018.0082
7317,2306.997
7318,101.8674
7319,3316.3498
7320,3535.398
7321,1651.184
7322,452.744
7323,1188.453
7324,796.9626
7325,2816.334
7326,4570.0512
7327,2684.5056
7328,423.4488
7329,1034.6532
7330,2285.0256
7331,2458.1336
7332,431.4384
7333,585.904
7334,651.8182
7335,3952.1888
7336,1830.95
7337,1134.5232
7338,4910.275
7339,5865.0322
7340,1618.5598
7341,1593.9252
7342,2408.8644
7343,8209.314
7344,3225.1352
7345,271.6464
7346,3545.385
7347,4008.116
7348,767.0016
7349,485.3682
7350,3950.1914
7351,593.2278
7352,559.272
7353,127.8336
7354,1644.526
7355,80.5618
7356,974.0654
7357,1549.9824
7358,2856.282
7359,3900.9222
7360,2748.4224
7361,3151.8972
7362,369.519
7363,1071.938
7364,3894.93
7365,595.2252
7366,2498.0816
7367,4068.7038
7368,251.6724
7369,950.7624
7370,2693.8268
7371,1711.106
7372,1294.3152
7373,759.012
7374,2529.3742
7375,1557.972
7376,2399.5432
7377,1254.3672
7378,1923.4962
7379,555.2772
7380,4751.8146
7381,3552.7088
7382,1611.236
7383,815.605
7384,2173.1712
7385,4234.488
7386,369.519
7387,657.8104
7388,35.2874
7389,227.7036
7390,191.7504
7391,300.9416
7392,1169.8106
7393,3696.5216
7394,4495.4816
7395,303.6048
7396,258.9962
7397,2587.9646
7398,1494.0552
7399,1713.7692
7400,671.1264
7401,1640.5312
7402,1629.8784
7403,183.7608
7404,4996.829
7405,1398.18
7406,3255.762
7407,3545.385
7408,6157.3184
7409,2828.3184
7410,2462.7942
7411,4466.1864
7412,2026.0294
7413,1733.7432
7414,1120.5414
7415,4390.2852
7416,185.0924
7417,994.7052
7418,5015.4714
7419,2444.8176
7420,1551.9798
7421,3575.346
7422,868.869
7423,1836.2764
7424,1510.0344
7425,1544.656
7426,1406.1696
7427,884.1824
7428,1845.5976
7429,1046.6376
7430,1749.7224
7431,3691.1952
7432,280.9676
7433,3896.2616
7434,3056.022
7435,5872.356
7436,3384.2614
7437,1004.0264
7438,788.973
7439,2816.334
7440,1869.5664
7441,1808.9786
7442,343.5528
7443,1348.245
7444,499.35
7445,1215.7508
7446,755.0172
7447,2693.8268
7448,490.0288
7449,4231.8248
7450,2407.5328
7451,4165.2448
7452,511.3344
7453,509.337
7454,2496.75
7455,2926.191
7456,820.2656
7457,5499.508
7458,777.6544
7459,6311.784
7460,3705.8428
7461,759.6778
7462,1973.4312
7463,3731.809
7464,2922.1962
7465,2302.3364
7466,277.6386
7467,850.8924
7468,1976.0944
7469,2302.3364
7470,659.142
7471,1798.9916
7472,2004.058
7473,1838.2738
7474,1458.102
7475,1685.8056
7476,1494.0552
7477,75.9012
7478,788.973
7479,3530.0716
7480,1186.4556
7481,572.588
7482,3467.4864
7483,4303.0654
7484,671.1264
7485,1901.5248
7486,503.3448
7487,4065.3748
7488,1249.0408
7489,614.5334
7490,607.2096
7491,3175.866
7492,788.3072
7493,695.0952
7494,2271.0438
7495,1860.2452
7496,2868.2664
7497,1956.1204
7498,433.4358
7499,247.6776
7500,644.4944
7501,98.5384
7502,1318.284
7503,1743.0644
7504,214.3876
7505,1797.66
7506,2736.438
7507,2451.4756
7508,352.874
7509,2543.356
7510,3056.022
7511,3111.9492
7512,2082.6224
7513,3415.554
7514,3570.0196
7515,391.4904
7516,4504.137
7517,1382.2008
7518,2577.9776
7519,996.0368
7520,1134.5232
7521,1761.7068
7522,4097.3332
7523,2609.936
7524,3295.71
7525,2175.1686
7526,3775.086
7527,1565.9616
7528,2908.2144
7529,5509.495
7530,160.4578
7531,1640.5312
7532,2631.2416
7533,2572.6512
7534,624.5204
7535,3916.2356
7536,4915.6014
7537,587.2356
7538,1817.634
7539,7017.532
7540,154.4656
7541,5097.3648
7542,785.644
7543,5976.2208
7544,4847.024
7545,1635.8706
7546,4277.765
7547,1970.768
7548,1534.0032
7549,561.2694
7550,832.9158
7551,3229.7958
7552,2773.057
7553,1177.1344
7554,83.225
7555,2045.3376
7556,2914.8724
7557,952.094
7558,79.896
7559,2093.2752
7560,7322.4684
7561,388.1614
7562,7717.9536
7563,1098.57
7564,802.9548
7565,539.298
7566,432.77
7567,395.4852
7568,379.506
7569,303.6048
7570,872.8638
7571,1052.6298
7572,2681.8424
7573,3435.528
7574,4291.7468
7575,641.8312
7576,4364.319
7577,2163.1842
7578,5937.6044
7579,1388.8588
7580,495.3552
7581,167.7816
7582,4291.7468
7583,1867.569
7584,4567.388
7585,49.935
7586,5404.9644
7587,1731.7458
7588,1845.5976
7589,1960.1152
7590,2290.352
7591,4339.0186
7592,6066.7696
7593,1965.4416
7594,99.2042
7595,6431.628
7596,3735.8038
7597,2261.0568
7598,422.1172
7599,334.2316
7600,937.4464
7601,1086.5856
7602,198.4084
7603,291.6204
7604,2263.72
7605,922.7988
7606,2013.3792
7607,2641.8944
7608,2257.062
7609,7433.657
7610,455.4072
7611,1290.9862
7612,36.619
7613,1725.7536
7614,1619.2256
7615,904.1564
7616,1994.7368
7617,2625.9152
7618,974.7312
7619,1853.5872
7620,6183.9504
7621,3137.2496
7622,291.6204
7623,739.038
7624,1772.3596
7625,605.878
7626,144.4786
7627,1120.5414
7628,2163.85
7629,772.328
7630,2167.8448
7631,495.3552
7632,41.9454
7633,834.9132
7634,2636.568
7635,2848.9582
7636,575.2512
7637,1366.2216
7638,412.796
7639,123.173
7640,697.7584
7641,123.8388
7642,1977.426
7643,2492.7552
7644,721.0614
7645,396.8168
7646,790.9704
7647,2741.7644
7648,1070.6064
7649,834.9132
7650,3610.6334
7651,5944.2624
7652,1062.6168
7653,1362.2268
7654,1717.764
7655,2083.2882
7656,288.9572
7657,2051.9956
7658,826.2578
7659,4026.7584
7660,788.3072
7661,1693.7952
7662,5410.9566
7663,4376.9692
7664,938.778
7665,1118.544
7666,2255.7304
7667,2253.0672
7668,4819.7262
7669,2120.573
7670,1278.336
7671,1078.596
7672,474.0496
7673,1724.422
7674,338.2264
7675,2109.2544
7676,3185.853
7677,2045.3376
7678,2876.256
7679,1438.128
7680,419.454
7681,575.2512
7682,786.9756
7683,1072.6038
7684,5343.045
7685,942.7728
7686,1249.0408
7687,2069.3064
7688,4687.232
7689,280.9676
7690,7943.6598
7691,849.5608
7692,2251.0698
7693,3119.9388
7694,1035.9848
7695,1821.6288
7696,778.3202
7697,3453.5046
7698,239.688
7699,1188.453
7700,970.7364
7701,4673.916
7702,922.7988
7703,617.8624
7704,709.077
7705,2143.876
7706,577.2486
7707,328.9052
7708,4832.3764
7709,2220.443
7710,255.6672
7711,1151.1682
7712,1241.0512
7713,316.9208
7714,2985.4472
7715,3301.0364
7716,1797.66
7717,2676.516
7718,4942.8992
7719,1414.825
7720,885.514
7721,1155.8288
7722,1593.9252
7723,2766.399
7724,1491.392
7725,854.8872
7726,4637.9628
7727,2432.1674
7728,1944.136
7729,2189.1504
7730,176.437
7731,1076.5986
7732,5635.3312
7733,467.3916
7734,79.896
7735,4577.375
7736,826.9236
7737,7158.6816
7738,2599.2832
7739,3765.099
7740,4068.038
7741,2078.6276
7742,952.7598
7743,1411.496
7744,450.0808
7745,4431.5648
7746,1901.5248
7747,2291.0178
7748,1470.0864
7749,2972.797
7750,196.411
7751,1263.6884
7752,9678.0688
7753,457.4046
7754,1118.544
7755,1480.0734
7756,2563.33
7757,3103.9596
7758,1414.1592
7759,1775.6886
7760,176.437
7761,1403.5064
7762,778.986
7763,73.238
7764,918.804
7765,3494.1184
7766,1707.777
7767,1743.0644
7768,1986.0814
7769,926.7936
7770,2780.3808
7771,2388.8904
7772,3645.255
7773,1869.5664
7774,1631.8758
7775,3757.1094
7776,2366.919
7777,90.5488
7778,2463.46
7779,1258.362
7780,5592.72
7781,4925.5884
7782,2345.6134
7783,2327.6368
7784,2681.8424
7785,3146.5708
7786,837.5764
7787,2652.5472
7788,5829.7448
7789,838.908
7790,2906.217
7791,4074.696
7792,1775.6886
7793,516.6608
7794,1947.465
7795,605.878
7796,7158.6816
7797,383.5008
7798,633.8416
7799,3197.1716
7800,335.5632
7801,2432.8332
7802,1444.1202
7803,3036.048
7804,382.1692
7805,5543.4508
7806,1539.9954
7807,65.2484
7808,1230.3984
7809,1342.2528
7810,2003.3922
7811,4170.5712
7812,723.0588
7813,109.1912
7814,1311.626
7815,175.7712
7816,7510.224
7817,1584.604
7818,499.35
7819,1174.4712
7820,649.8208
7821,820.2656
7822,719.064
7823,703.0848
7824,838.908
7825,2572.6512
7826,8417.7094
7827,671.1264
7828,892.172
7829,5283.123
7830,1246.3776
7831,2406.2012
7832,493.3578
7833,4482.1656
7834,1133.8574
7835,57.2588
7836,2255.7304
7837,2510.066
7838,1844.266
7839,5073.396
7840,428.7752
7841,3209.156
7842,386.8298
7843,3418.883
7844,1704.448
7845,1120.5414
7846,559.272
7847,4211.185
7848,1120.5414
7849,567.2616
7850,3505.437
7851,3528.74
7852,1342.2528
7853,3515.424
7854,3635.268
7855,978.726
7856,6064.1064
7857,3644.5892
7858,188.4214
7859,151.1366
7860,2352.9372
7861,41.2796
7862,5022.7952
7863,2796.36
7864,6471.576
7865,2984.1156
7866,385.4982
7867,461.3994
7868,2542.0244
7869,2626.581
7870,1480.0734
7871,1677.816
7872,988.713
7873,103.199
7874,2732.4432
7875,5522.811
7876,2137.8838
7877,503.3448
7878,4287.752
7879,3962.8416
7880,1869.5664
7881,469.389
7882,1438.128
7883,1270.3464
7884,2218.4456
7885,139.818
7886,1857.582
7887,179.766
7888,5193.9058
7889,377.5086
7890,2554.0088
7891,6239.8776
7892,3066.6748
7893,2556.672
7894,1593.9252
7895,5100.028
7896,1641.197
7897,1880.885
7898,790.9704
7899,377.5086
7900,3327.6684
7901,4211.185
7902,5257.1568
7903,1498.05
7904,995.371
7905,3805.047
7906,427.4436
7907,4040.7402
7908,1211.756
7909,3169.208
7910,2407.5328
7911,2450.144
7912,1958.1178
7913,4693.89
7914,677.1186
7915,2442.1544
7916,1544.656
7917,743.0328
7918,1965.4416
7919,2988.1104
7920,2394.8826
7921,888.843
7922,801.6232
7923,1010.6844
7924,276.9728
7925,4477.505
7926,7148.0288
7927,4837.7028
7928,1398.8458
7929,1874.8928
7930,9227.988
7931,2247.075
7932,647.1576
7933,552.614
7934,1419.4856
7935,307.5996
7936,4074.696
7937,2362.9242
7938,985.384
7939,2241.0828
7940,5704.5744
7941,79.2302
7942,3237.1196
7943,934.7832
7944,961.4152
7945,185.7582
7946,3795.06
7947,1556.6404
7948,2848.2924
7949,336.8948
7950,1897.53
7951,4218.5088
7952,5243.8408
7953,271.6464
7954,1384.1982
7955,3124.5994
7956,6795.1548
7957,894.8352
7958,3307.6944
7959,1393.5194
7960,639.168
7961,6208.585
7962,565.2642
7963,2006.7212
7964,1118.544
7965,3103.9596
7966,2129.2284
7967,7266.5412
7968,5432.928
7969,77.2328
7970,2157.192
7971,1267.6832
7972,615.1992
7973,1471.418
7974,1830.95
7975,922.7988
7976,2504.7396
7977,798.96
7978,3350.3056
7979,3782.4098
7980,171.7764
7981,6465.5838
7982,2059.9852
7983,2552.6772
7984,1245.046
7985,2916.204
7986,1593.9252
7987,1222.4088
7988,1587.933
7989,1390.1904
7990,732.38
7991,2833.6448
7992,2440.8228
7993,5642.655
7994,3593.3226
7995,4037.4112
7996,379.506
7997,838.908
7998,109.857
7999,2878.2534
8000,4454.202
8001,4233.1564
8002,5033.448
8003,1342.2528
8004,2446.1492
8005,1910.846
8006,2167.8448
8007,262.3252
8008,2743.7618
8009,4229.1616
8010,3605.307
8011,1414.1592
8012,3146.5708
8013,848.895
8014,1693.7952
8015,784.3124
8016,117.1808
8017,765.67
8018,1833.6132
8019,3593.3226
8020,1214.4192
8021,2380.235
8022,5812.434
8023,4165.2448
8024,1772.3596
8025,207.7296
8026,2218.4456
8027,4921.5936
8028,1584.604
8029,751.0224
8030,364.8584
8031,246.346
8032,1194.4452
8033,1831.6158
8034,416.125
8035,3499.4448
8036,5926.2858
8037,1977.426
8038,432.77
8039,8994.958
8040,2985.4472
8041,326.242
8042,2988.1104
8043,283.6308
8044,2350.9398
8045,3515.424
8046,392.822
8047,1890.872
8048,1098.57
8049,731.0484
8050,4175.8976
8051,2175.8344
8052,3006.087
8053,986.7156
8054,503.3448
8055,2852.2872
8056,1731.7458
8057,4391.6168
8058,667.1316
8059,3060.0168
8060,143.8128
8061,2117.244
8062,2073.3012
8063,214.3876
8064,5309.755
8065,4136.6154
8066,4171.9028
8067,2261.0568
8068,1989.4104
8069,3592.6568
8070,868.869
8071,2376.906
8072,4379.6324
8073,1031.99
8074,2416.854
8075,316.9208
8076,1691.7978
8077,1696.4584
8078,5145.3024
8079,3617.9572
8080,3002.758
8081,1872.2296
8082,612.536
8083,2920.1988
8084,1544.656
8085,3528.74
8086,3825.6868
8087,6199.9296
8088,2346.945
8089,3307.6944
8090,161.7894
8091,1171.808
8092,1929.4884
8093,1358.8978
8094,116.515
8095,2014.7108
8096,1163.8184
8097,1235.7248
8098,6171.3002
8099,5219.872
8100,3775.086
8101,2189.1504
8102,1789.6704
8103,105.8622
8104,1470.0864
8105,1155.8288
8106,549.9508
8107,149.805
8108,1731.08
8109,3153.2288
8110,49.2692
8111,363.5268
8112,1105.8938
8113,6579.4356
8114,223.7088
8115,579.246
8116,71.9064
8117,1225.072
8118,735.709
8119,2371.5796
8120,1471.418
8121,1071.938
8122,2648.5524
8123,3150.5656
8124,246.346
8125,3757.1094
8126,3520.0846
8127,6008.1792
8128,2964.1416
8129,659.142
8130,2111.2518
8131,4729.8432
8132,1102.5648
8133,431.4384
8134,1240.3854
8135,1235.059
8136,2006.7212
8137,1182.4608
8138,3568.0222
8139,787.6414
8140,623.1888
8141,452.744
8142,2430.17
8143,2348.9424
8144,1569.9564
8145,3292.381
8146,1691.7978
8147,4211.185
8148,3142.576
8149,202.4032
8150,958.752
8151,2396.88
8152,94.5436
8153,1719.7614
8154,3207.8244
8155,687.1056
8156,2109.2544
8157,2716.464
8158,1406.1696
8159,1571.288
8160,1661.8368
8161,4594.02
8162,615.1992
8163,4506.1344
8164,973.3996
8165,4327.7
8166,679.116
8167,1857.582
8168,764.3384
8169,1651.184
8170,1653.8472
8171,222.3772
8172,2396.88
8173,1686.4714
8174,1001.3632
8175,3352.303
8176,809.6128
8177,1869.5664
8178,4013.4424
8179,904.8222
8180,3174.5344
8181,3221.1404
8182,1225.072
8183,1416.8224
8184,4731.1748
8185,1084.5882
8186,1579.9434
8187,864.2084
8188,2423.512
8189,865.54
8190,1304.968
8191,1286.3256
8192,2908.2144
8193,2656.542
8194,469.389
8195,4422.2436
8196,1186.4556
8197,973.3996
8198,3401.5722
8199,2748.4224
8200,4961.5416
8201,9390.4432
8202,1230.3984
8203,3209.156
8204,195.7452
8205,2410.196
8206,360.8636
8207,3354.3004
8208,6615.3888
8209,3075.996
8210,3435.528
8211,2741.0986
8212,1981.4208
8213,1917.504
8214,4857.6768
8215,387.4956
8216,3016.7398
8217,2726.451
8218,3825.6868
8219,605.878
8220,2621.9204
8221,1603.9122
8222,3029.39
8223,491.3604
8224,3984.1472
8225,2588.6304
8226,366.19
8227,341.5554
8228,1813.6392
8229,3466.1548
8230,703.0848
8231,2693.8268
8232,2171.8396
8233,1025.332
8234,340.8896
8235,551.2824
8236,510.0028
8237,175.1054
8238,4637.9628
8239,67.9116
8240,882.185
8241,73.238
8242,605.878
8243,2362.9242
8244,3964.839
8245,7549.5062
8246,4673.916
8247,1577.946
8248,423.4488
8249,3578.675
8250,228.3694
8251,3675.216
8252,1823.6262
8253,2896.8958
8254,1985.4156
8255,2696.49
8256,1358.232
8257,3881.614
8258,552.614
8259,2336.958
8260,410.1328
8261,621.1914
8262,3271.7412
8263,4036.7454
8264,3705.177
8265,4026.7584
8266,269.649
8267,2567.3248
8268,694.4294
8269,126.502
8270,1937.478
8271,2548.0166
8272,1215.7508
8273,368.8532
8274,4850.353
8275,772.328
8276,958.752
8277,314.2576
8278,3430.2016
8279,3185.853
8280,4326.3684
8281,2366.919
8282,1640.5312
8283,1845.5976
8284,197.0768
8285,1604.578
8286,3325.0052
8287,341.5554
8288,361.5294
8289,2358.2636
8290,371.5164
8291,451.4124
8292,543.2928
8293,850.8924
8294,1925.4936
8295,4028.09
8296,122.5072
8297,1607.907
8298,2889.572
8299,3414.8882
8300,2460.7968
8301,5806.4418
8302,1086.5856
8303,5313.7498
8304,1917.504
8305,4354.9978
8306,2093.941
8307,1201.769
8308,3193.8426
8309,2117.244
8310,3523.4136
8311,2467.4548
8312,5849.7188
8313,1438.128
8314,4853.682
8315,2926.191
8316,2363.59
8317,1306.9654
8318,316.9208
8319,4210.5192
8320,1884.8798
8321,4363.6532
8322,3271.7412
8323,1842.9344
8324,2049.3324
8325,771.6622
8326,3099.9648
8327,3012.0792
8328,5518.1504
8329,6630.0364
8330,610.5386
8331,2223.772
8332,575.2512
8333,1684.474
8334,1099.2358
8335,708.4112
8336,164.4526
8337,193.7478
8338,3914.904
8339,2160.521
8340,5296.439
8341,2423.512
8342,2841.6344
8343,467.3916
8344,2822.992
8345,641.1654
8346,1596.5884
8347,3072.667
8348,822.263
8349,2936.178
8350,7240.575
8351,4602.0096
8352,635.1732
8353,1482.0708
8354,1539.9954
8355,2795.6942
8356,4026.7584
8357,1528.011
8358,121.1756
8359,645.1602
8360,3635.268
8361,1390.1904
8362,2862.94
8363,4138.6128
8364,3355.632
8365,128.4994
8366,459.402
8367,215.7192
8368,1800.3232
8369,1054.6272
8370,871.5322
8371,185.0924
8372,1054.6272
8373,2051.9956
8374,1789.6704
8375,528.6452
8376,3717.8272
8377,1973.4312
8378,810.9444
8379,2372.9112
8380,3635.268
8381,4739.8302
8382,3103.9596
8383,5221.8694
8384,633.8416
8385,2678.5134
8386,813.6076
8387,533.3058
8388,2155.1946
8389,2402.2064
8390,451.4124
8391,3219.8088
8392,836.2448
8393,772.328
8394,309.597
8395,5992.2
8396,2972.1312
8397,830.9184
8398,1367.5532
8399,284.9624
8400,425.4462
8401,1395.5168
8402,1679.1476
8403,3984.1472
8404,153.134
8405,124.5046
8406,999.3658
8407,575.2512
8408,2563.33
8409,4090.6752
8410,788.973
8411,4431.5648
8412,2203.798
8413,1691.132
8414,2263.72
8415,2490.092
8416,925.462
8417,2336.2922
8418,443.4228
8419,942.107
8420,1867.569
8421,2340.9528
8422,417.4566
8423,2600.6148
8424,3739.1328
8425,2756.412
8426,4512.1266
8427,1090.5804
8428,2094.6068
8429,2876.256
8430,4042.7376
8431,848.895
8432,159.792
8433,1813.6392
8434,4332.3606
8435,793.6336
8436,527.3136
8437,2596.62
8438,3034.0506
8439,1296.3126
8440,2960.1468
8441,777.6544
8442,38.6164
8443,2888.2404
8444,482.0392
8445,432.77
8446,510.6686
8447,7588.1226
8448,2093.941
8449,571.2564
8450,1844.9318
8451,3254.4304
8452,3791.0652
8453,3387.5904
8454,159.792
8455,4206.5244
8456,487.3656
8457,1516.6924
8458,452.744
8459,741.0354
8460,2852.2872
8461,4165.2448
8462,1494.0552
8463,810.9444
8464,468.7232
8465,2726.451
8466,673.7896
8467,3881.614
8468,467.3916
8469,367.5216
8470,1551.314
8471,2302.3364
8472,1653.8472
8473,431.4384
8474,2153.1972
8475,378.1744
